ID,dist,plot,rep,N,W,incl,side,fam,gen,sp,spg,dap,h,b,kg,luz
,250,250.1,1,8.41031,83.31173,-21,21,Tiliaceae,-,-,0.58,11.9,12,5,41,4.94
,250,250.1,1,8.41031,83.31173,-21,21,Fabaceae/Caesalpinioideae,Schizolobium,parahyba,0.315,18.3,16,6,75,4.94
,250,250.1,1,8.41031,83.31173,-21,21,Vochysiaceae,Vochysia,allenii,0.48,12.5,7,5,23,4.94
,250,250.1,1,8.41031,83.31173,-21,21,Fabaceae/Caesalpinioideae,Schizolobium,parahyba,0.315,13.8,12,5,39,4.94
,250,250.1,1,8.41031,83.31173,-21,21,Fabaceae/Caesalpinioideae,Schizolobium,parahyba,0.315,25.0,17,5,169,4.94
,250,250.1,1,8.41031,83.31173,-21,21,Sterculiaceae,Guazuma,ulmifolia,0.51,16,5,5,38,4.94
,250,250.1,1,8.41031,83.31173,-21,21,Tiliaceae,Apeiba,tibourbou,0.240,8.2,7,5,7,4.94
,250,250.1,1,8.41031,83.31173,-21,21,Vochysiaceae,Vochysia,ferruginea,0.37,13.5,8,5,29,4.94
,250,250.2,2,8.41067,83.31113,-14,21,Bombacaceae,Bombacopsis,quinata,0.480,17.0,9,6,68,12.48
,250,250.2,2,8.41067,83.31113,-14,21,Tiliaceae,-,-,0.58,25.6,7,7,122,12.48
,250,250.2,2,8.41067,83.31113,-14,21,Tiliaceae,-,-,0.58,23.3,9,5,137,12.48
,250,250.2,2,8.41067,83.31113,-14,21,Bombacaceae,Bombacopsis,quinata,0.480,27.0,10,5,180,12.48
,250,250.2,2,8.41067,83.31113,-14,21,Tiliaceae,-,-,0.58,10.2,10,6,34,12.48
,250,250.2,2,8.41067,83.31113,-14,21,Tiliaceae,-,-,0.58,18.6,11,6,111,12.48
,250,250.2,2,8.41067,83.31113,-14,21,Bombacaceae,Bombacopsis,quinata,0.480,18.0,10,6,74,12.48
,250,250.2,2,8.41067,83.31113,-14,21,Meliaceae,Carapa,guianensis,0.560,11.1,11,7,37,12.48
,250,250.2,2,8.41067,83.31113,-14,21,Meliaceae,Carapa,guianensis,0.560,16.6,12,6,86,12.48
,250,250.2,2,8.41067,83.31113,-14,21,Tiliaceae,-,-,0.58,19.5,10,5,89,12.48
,250,250.2,2,8.41067,83.31113,-14,21,Tiliaceae,-,-,0.58,8.8,8,5,21,12.48
,250,250.2,2,8.41067,83.31113,-14,21,Tiliaceae,-,-,0.58,5.3,9,5,8,12.48
,250,250.2,2,8.41067,83.31113,-14,21,Bombacaceae,Bombacopsis,quinata,0.480,18.9,10,5,80,12.48
,250,250.2,2,8.41067,83.31113,-14,21,Tiliaceae,-,-,0.58,11.0,9,5,32,12.48
,250,250.2,2,8.41067,83.31113,-14,21,Vochysiaceae,Vochysia,allenii,0.48,33.6,15,5,382,12.48
,250,250.2,2,8.41067,83.31113,-14,21,Tiliaceae,-,-,0.58,19.4,11,5,115,12.48
,250,250.2,2,8.41067,83.31113,-14,21,Meliaceae,Carapa,guianensis,0.560,8.0,7,7,16,12.48
,250,250.2,2,8.41067,83.31113,-14,21,Tiliaceae,-,-,0.58,16.6,10,6,64,12.48
,250,250.2,2,8.41067,83.31113,-14,21,Bombacaceae,Bombacopsis,quinata,0.480,19.0,8,5,64,12.48
,250,250.2,2,8.41067,83.31113,-14,21,Tiliaceae,-,-,0.58,18.8,13,5,131,12.48
,250,250.2,2,8.41067,83.31113,-14,21,Meliaceae,Carapa,guianensis,0.560,8.0,9,7,17,12.48
,250,250.2,2,8.41067,83.31113,-14,21,Tiliaceae,-,-,0.58,10.5,12,7,38,12.48
,250,250.2,2,8.41067,83.31113,-14,21,Meliaceae,Carapa,guianensis,0.560,7.3,10,6,16,12.48
,250,250.2,2,8.41067,83.31113,-14,21,Bombacaceae,Bombacopsis,quinata,0.480,29.0,10,7,179,12.48
,250,250.2,2,8.41067,83.31113,-14,21,Bombacaceae,Bombacopsis,quinata,0.480,20.2,10,6,87,12.48
,250,250.2,2,8.41067,83.31113,-14,21,Meliaceae,Carapa,guianensis,0.560,7.3,9,6,14,12.48
,250,250.2,2,8.41067,83.31113,-14,21,Bombacaceae,Bombacopsis,quinata,0.480,16.5,12,7,65,12.48
,250,250.2,2,8.41067,83.31113,-14,21,Fabaceae/Mimosoideae,Inga,sp.,0.58,21.8,13,6,174,12.48
,250,250.2,2,8.41067,83.31113,-14,21,Fabaceae/Mimosoideae,Inga,sp.,0.58,10.0,7,5,22,12.48
,250,250.2,2,8.41067,83.31113,-14,21,Bombacaceae,Bombacopsis,quinata,0.480,18.0,8,5,59,12.48
,250,250.2,2,8.41067,83.31113,-14,21,Tiliaceae,-,-,0.58,22.8,17,8,208,12.48
,250,250.2,2,8.41067,83.31113,-14,21,Bombacaceae,Bombacopsis,quinata,0.480,21.5,10,6,99,12.48
,250,250.2,2,8.41067,83.31113,-14,21,Fabaceae/Caesalpinioideae,Schizolobium,parahyba,0.315,12.3,14,6,34,12.48
,250,250.2,2,8.41067,83.31113,-14,21,Fabaceae/Caesalpinioideae,Schizolobium,parahyba,0.315,20.0,17,6,107,12.48
,250,250.2,2,8.41067,83.31113,-14,21,Annonaceae,Guatteria,dolichopoda,0.54,9.3,11,5,27,12.48
,250,250.2,2,8.41067,83.31113,-14,21,Bombacaceae,Bombacopsis,quinata,0.480,17.2,9,7,60,12.48
,250,250.2,2,8.41067,83.31113,-14,21,Tiliaceae,-,-,0.58,10.2,11,7,33,12.48
,250,250.2,2,8.41067,83.31113,-14,21,Tiliaceae,-,-,0.58,17.2,9,5,72,12.48
,250,250.2,2,8.41067,83.31113,-14,21,Meliaceae,Carapa,guianensis,0.560,12.2,10,5,43,12.48
,250,250.2,2,8.41067,83.31113,-14,21,Meliaceae,Carapa,guianensis,0.560,9.0,10,5,25,12.48
,250,250.2,2,8.41067,83.31113,-14,21,Bombacaceae,Bombacopsis,quinata,0.480,29.4,10,5,190,12.48
,250,250.2,2,8.41067,83.31113,-14,21,Tiliaceae,-,-,0.58,11.0,8,5,32,12.48
,250,250.2,2,8.41067,83.31113,-14,21,Annonaceae,Guatteria,dolichopoda,0.54,8.8,10,6,21,12.48
,250,250.2,2,8.41067,83.31113,-14,21,Tiliaceae,-,-,0.58,14.5,8,5,36,12.48
,250,250.2,2,8.41067,83.31113,-14,21,Tiliaceae,-,-,0.58,12.8,8,5,37,12.48
,250,250.2,2,8.41067,83.31113,-14,21,Fabaceae/Caesalpinioideae,Schizolobium,parahyba,0.315,18.2,14,6,72,12.48
,250,250.2,2,8.41067,83.31113,-14,21,Meliaceae,Carapa,guianensis,0.560,11.2,13,5,46,12.48
,250,250.2,2,8.41067,83.31113,-14,21,Tiliaceae,-,-,0.58,14.0,13,8,67,12.48
,250,250.2,2,8.41067,83.31113,-14,21,Bombacaceae,Bombacopsis,quinata,0.480,28.0,11,6,168,12.48
,250,250.2,2,8.41067,83.31113,-14,21,Tiliaceae,-,-,0.58,14.5,12,6,69,12.48
,250,250.2,2,8.41067,83.31113,-14,21,Tiliaceae,-,-,0.58,26.6,14,7,220,12.48
,250,250.2,2,8.41067,83.31113,-14,21,Bombacaceae,Bombacopsis,quinata,0.480,20.5,12,6,102,12.48
,250,250.2,2,8.41067,83.31113,-14,21,Meliaceae,Carapa,guianensis,0.560,11.5,10,6,39,12.48
,250,250.2,2,8.41067,83.31113,-14,21,Annonaceae,Xylopia,sericophylla,0.58,7.0,7,5,11,12.48
,250,250.2,2,8.41067,83.31113,-14,21,Meliaceae,Carapa,guianensis,0.560,8.0,12,7,21,12.48
,250,250.2,2,8.41067,83.31113,-14,21,Fabaceae/Caesalpinioideae,Schizolobium,parahyba,0.315,6.7,10,6,8,12.48
,250,250.2,2,8.41067,83.31113,-14,21,Sapindaceae,Cupania,glabra,0.64,7.5,10,6,19,12.48
,250,250.2,2,8.41067,83.31113,-14,21,Bombacaceae,Bombacopsis,quinata,0.480,32.0,8,6,168,12.48
,250,250.2,2,8.41067,83.31113,-14,21,Bombacaceae,Bombacopsis,quinata,0.480,20.0,9,5,85,12.48
,250,250.2,2,8.41067,83.31113,-14,21,Euphorbiaceae,Hyeronima,alchorneoides,0.640,9.0,10,5,26,12.48
,250,250.2,2,8.41067,83.31113,-14,21,Meliaceae,Carapa,guianensis,0.560,9.0,9,6,19,12.48
,250,250.2,2,8.41067,83.31113,-14,21,Tiliaceae,-,-,0.58,11.3,9,5,32,12.48
,250,250.2,2,8.41067,83.31113,-14,21,Meliaceae,Carapa,guianensis,0.560,8.2,10,5,20,12.48
,250,250.2,2,8.41067,83.31113,-14,21,Bombacaceae,Bombacopsis,quinata,0.480,26.5,11,5,152,12.48
,250,250.2,2,8.41067,83.31113,-14,21,Tiliaceae,-,-,0.58,10.3,11,6,29,12.48
,250,250.2,2,8.41067,83.31113,-14,21,-,-,-,0.58,9.1,10,6,24,12.48
,300,300.1,1,8.41081,83.31138,12,21,Tiliaceae,-,-,0.58,32.5,10,6,301,14.3
,300,300.1,1,8.41081,83.31138,12,21,Tiliaceae,-,-,0.58,9,10,5,23,14.3
,300,300.1,1,8.41081,83.31138,12,21,Tiliaceae,-,-,0.58,15.7,13,6,86,14.3
,300,300.1,1,8.41081,83.31138,12,21,Meliaceae,Carapa,guianensis,0.560,17.9,14,8,109,14.3
,300,300.1,1,8.41081,83.31138,12,21,Vochysiaceae,Vochysia,ferruginea,0.37,8,11,8,10,14.3
,300,300.1,1,8.41081,83.31138,12,21,Bombacaceae,Bombacopsis,quinata,0.480,18.7,10,6,67,14.3
,300,300.1,1,8.41081,83.31138,12,21,Meliaceae,Carapa,guianensis,0.560,19.3,16,6,156,14.3
,300,300.1,1,8.41081,83.31138,12,21,Meliaceae,Carapa,guianensis,0.560,17.5,13,6,109,14.3
,300,300.1,1,8.41081,83.31138,12,21,Meliaceae,Carapa,guianensis,0.560,17.5,13,6,109,14.3
,300,300.1,1,8.41081,83.31138,12,21,Annonaceae,Guatteria,dolichopoda,0.54,6.0,8,6,7,14.3
,300,300.1,1,8.41081,83.31138,12,21,Meliaceae,Carapa,guianensis,0.560,18.2,12,6,106,14.3
,300,300.1,1,8.41081,83.31138,12,21,Meliaceae,Carapa,guianensis,0.560,7.0,6,5,8,14.3
,300,300.1,1,8.41081,83.31138,12,21,Meliaceae,Carapa,guianensis,0.560,8.8,8,5,20,14.3
,300,300.1,1,8.41081,83.31138,12,21,Meliaceae,Carapa,guianensis,0.560,16.0,15,6,105,14.3
,300,300.1,1,8.41081,83.31138,12,21,Bombacaceae,Bombacopsis,quinata,0.480,21.0,7,6,61,14.3
,300,300.1,1,8.41081,83.31138,12,21,Vochysiaceae,Vochysia,ferruginea,0.37,9.5,12,6,21,14.3
,300,300.1,1,8.41081,83.31138,12,21,Meliaceae,Carapa,guianensis,0.560,14.1,12,6,67,14.3
,300,300.1,1,8.41081,83.31138,12,21,Vochysiaceae,Vochysia,ferruginea,0.37,10.5,12,6,27,14.3
,300,300.1,1,8.41081,83.31138,12,21,Bombacaceae,Bombacopsis,quinata,0.480,26.2,9,6,138,14.3
,300,300.1,1,8.41081,83.31138,12,21,Tiliaceae,-,-,0.58,13.1,10,6,49,14.3
,300,300.1,1,8.41081,83.31138,12,21,Tiliaceae,-,-,0.58,13.5,10,6,50,14.3
,300,300.1,1,8.41081,83.31138,12,21,Tiliaceae,-,-,0.58,7.3,8,5,13,14.3
,300,300.1,1,8.41081,83.31138,12,21,Fabaceae/Caesalpinioideae,Schizolobium,parahyba,0.315,12.5,9,5,23,14.3
,300,300.1,1,8.41081,83.31138,12,21,Bombacaceae,Bombacopsis,quinata,0.480,24.6,10,5,123,14.3
,300,300.1,1,8.41081,83.31138,12,21,Tiliaceae,-,-,0.58,13.0,9,5,36,14.3
,300,300.1,1,8.41081,83.31138,12,21,Meliaceae,Carapa,guianensis,0.560,13.5,9,6,52,14.3
,300,300.1,1,8.41081,83.31138,12,21,Cecropiaceae,-,-,0.58,8.9,12,6,29,14.3
,300,300.1,1,8.41081,83.31138,12,21,Meliaceae,Carapa,guianensis,0.560,9.5,11,6,31,14.3
,300,300.1,1,8.41081,83.31138,12,21,Tiliaceae,-,-,0.58,15.0,6,6,45,14.3
,300,300.1,1,8.41081,83.31138,12,21,Bombacaceae,Bombacopsis,quinata,0.480,23.7,7,6,108,14.3
,300,300.1,1,8.41081,83.31138,12,21,Vochysiaceae,Vochysia,allenii,0.48,8.6,8,6,16,14.3
,300,300.1,1,8.41081,83.31138,12,21,Tiliaceae,-,-,0.58,10.1,8,6,26,14.3
,300,300.1,1,8.41081,83.31138,12,21,Tiliaceae,-,-,0.58,7.0,7,5,12,14.3
,300,300.1,1,8.41081,83.31138,12,21,Tiliaceae,-,-,0.58,26.7,10,5,213,14.3
,300,300.1,1,8.41081,83.31138,12,21,Tiliaceae,-,-,0.58,6.2,6,5,7,14.3
,300,300.1,1,8.41081,83.31138,12,21,Bombacaceae,Bombacopsis,quinata,0.480,31.9,8,6,198,14.3
,300,300.1,1,8.41081,83.31138,12,21,Vochysiaceae,Vochysia,ferruginea,0.37,23.7,13,6,135,14.3
,300,300.1,1,8.41081,83.31138,12,21,Meliaceae,Carapa,guianensis,0.560,7.3,10,6,15,14.3
,300,300.1,1,8.41081,83.31138,12,21,Meliaceae,Carapa,guianensis,0.560,9.1,7,6,18,14.3
,300,300.1,1,8.41081,83.31138,12,21,Fabaceae/Mimosoideae,Inga,sp.,0.58,11.2,10,6,40,14.3
,300,300.1,1,8.41081,83.31138,12,21,Fabaceae/Mimosoideae,Inga,sp.,0.58,11.5,8,6,29,14.3
,300,300.1,1,8.41081,83.31138,12,21,Lamiaceae,Gmelina,arborea,0.48,25.9,11,6,158,14.3
,300,300.1,1,8.41081,83.31138,12,21,Lamiaceae,Gmelina,arborea,0.48,28.5,11,6,197,14.3
,300,300.1,1,8.41081,83.31138,12,21,Lamiaceae,Gmelina,arborea,0.48,47.0,9,6,427,14.3
,300,300.1,1,8.41081,83.31138,12,21,Meliaceae,Carapa,guianensis,0.560,8.5,12,7,23,14.3
,300,300.1,1,8.41081,83.31138,12,21,Tiliaceae,-,-,0.58,9.8,9,6,26,14.3
,300,300.1,1,8.41081,83.31138,12,21,Bombacaceae,Bombacopsis,quinata,0.480,7.3,11,6,14,14.3
,300,300.1,1,8.41081,83.31138,12,21,Meliaceae,Carapa,guianensis,0.560,13.2,10,5,49,14.3
,300,300.1,1,8.41081,83.31138,12,21,Meliaceae,Carapa,guianensis,0.560,11.6,8,6,31,14.3
,300,300.1,1,8.41081,83.31138,12,21,Bombacaceae,Bombacopsis,quinata,0.480,14.6,8,5,38,14.3
,300,300.1,1,8.41081,83.31138,12,21,Meliaceae,Carapa,guianensis,0.560,15.7,13,6,90,14.3
,300,300.1,1,8.41081,83.31138,12,21,Meliaceae,Carapa,guianensis,0.560,17.7,17,6,141,14.3
,300,300.1,1,8.41081,83.31138,12,21,Meliaceae,Carapa,guianensis,0.560,13.6,10,5,53,14.3
,300,300.1,1,8.41081,83.31138,12,21,Meliaceae,Carapa,guianensis,0.560,10.9,11,8,43,14.3
,300,300.1,1,8.41081,83.31138,12,21,Bombacaceae,Bombacopsis,quinata,0.480,32.3,10,6,252,14.3
,300,300.1,1,8.41081,83.31138,12,21,Vochysiaceae,Vochysia,allenii,0.48,25.9,21,6,322,14.3
,300,300.1,1,8.41081,83.31138,12,21,Moraceae,Ficus,insipida,0.38,5.7,7,6,4,14.3
,300,300.1,1,8.41081,83.31138,12,21,Bombacaceae,Bombacopsis,quinata,0.480,25.3,10,6,147,14.3
,300,300.1,1,8.41081,83.31138,12,21,Melastomataceae,-,-,0.69,7.0,6,6,9,14.3
,300,300.1,1,8.41081,83.31138,12,21,Bombacaceae,Bombacopsis,quinata,0.480,23.4,10,7,123,14.3
,300,300.1,1,8.41081,83.31138,12,21,Meliaceae,Carapa,guianensis,0.560,19.2,16,7,155,14.3
,,,,,,,,,,,,,,,,
