LastName	FirstName	DatasetID	Dataset	SpeciesName	AccSpeciesID	AccSpeciesName	ObservationID	ObsDataID	TraitID	TraitName	DataID	DataName	OriglName	OrigValueStr	OrigUnitStr	ValueKindName	OrigUncertaintyStr	UncertaintyName	Replicates	StdValue	UnitName	RelUncertaintyPercent	OrigObsDataID	ErrorRisk	Reference	Comment	
Rueger	Nadja	208	Response of Tree Growth to Light and Size, Barro Colorado Island, Panama	Ocotea puberula	38587	Ocotea puberula	1795189	13535504			61	Altitude	Altitude	140	m	Single				140	m				Rüger, N., U. Berger, S.P. Hubbell, G. Vieilledent, and R. Condit. 2011. Growth strategies of tropical tree species: Disentangling light and size effects. PLoS ONE 6(9): e25330.		
Rueger	Nadja	208	Response of Tree Growth to Light and Size, Barro Colorado Island, Panama	Ocotea puberula	38587	Ocotea puberula	1795190	13535513			61	Altitude	Altitude	140	m	Single				140	m				Rüger, N., U. Berger, S.P. Hubbell, G. Vieilledent, and R. Condit. 2011. Growth strategies of tropical tree species: Disentangling light and size effects. PLoS ONE 6(9): e25330.		
Rueger	Nadja	208	Response of Tree Growth to Light and Size, Barro Colorado Island, Panama	Schizolobium parahyba	48890	Schizolobium parahyba	1795289	13536404			61	Altitude	Altitude	140	m	Single				140	m				Rüger, N., U. Berger, S.P. Hubbell, G. Vieilledent, and R. Condit. 2011. Growth strategies of tropical tree species: Disentangling light and size effects. PLoS ONE 6(9): e25330.		
Rueger	Nadja	208	Response of Tree Growth to Light and Size, Barro Colorado Island, Panama	Schizolobium parahyba	48890	Schizolobium parahyba	1795290	13536413			61	Altitude	Altitude	140	m	Single				140	m				Rüger, N., U. Berger, S.P. Hubbell, G. Vieilledent, and R. Condit. 2011. Growth strategies of tropical tree species: Disentangling light and size effects. PLoS ONE 6(9): e25330.		
Rueger	Nadja	208	Response of Tree Growth to Light and Size, Barro Colorado Island, Panama	Virola sebifera	56628	Virola sebifera	1795371	13537142			61	Altitude	Altitude	140	m	Single				140	m				Rüger, N., U. Berger, S.P. Hubbell, G. Vieilledent, and R. Condit. 2011. Growth strategies of tropical tree species: Disentangling light and size effects. PLoS ONE 6(9): e25330.		
Rueger	Nadja	208	Response of Tree Growth to Light and Size, Barro Colorado Island, Panama	Virola sebifera	56628	Virola sebifera	1795372	13537151			61	Altitude	Altitude	140	m	Single				140	m				Rüger, N., U. Berger, S.P. Hubbell, G. Vieilledent, and R. Condit. 2011. Growth strategies of tropical tree species: Disentangling light and size effects. PLoS ONE 6(9): e25330.		
Rueger	Nadja	208	Response of Tree Growth to Light and Size, Barro Colorado Island, Panama	Vochysia ferruginea	56785	Vochysia ferruginea	1795379	13537214			61	Altitude	Altitude	140	m	Single				140	m				Rüger, N., U. Berger, S.P. Hubbell, G. Vieilledent, and R. Condit. 2011. Growth strategies of tropical tree species: Disentangling light and size effects. PLoS ONE 6(9): e25330.		
Rueger	Nadja	208	Response of Tree Growth to Light and Size, Barro Colorado Island, Panama	Vochysia ferruginea	56785	Vochysia ferruginea	1795380	13537223			61	Altitude	Altitude	140	m	Single				140	m				Rüger, N., U. Berger, S.P. Hubbell, G. Vieilledent, and R. Condit. 2011. Growth strategies of tropical tree species: Disentangling light and size effects. PLoS ONE 6(9): e25330.		
Rueger	Nadja	283	Response of Tree Mortality to Light, Size and Past Growth, Barro Colorado Island, Panama	Ficus insipida	24851	Ficus insipida	1795487	13538278			61	Altitude	Altitude	140	m	Single				140	m				Rüger, N., A. Huth, S.P. Hubbell, and R. Condit. 2011. Determinants of mortality across a tropical lowland rainforest community. Oikos 120: 1047–1056.		
Rueger	Nadja	283	Response of Tree Mortality to Light, Size and Past Growth, Barro Colorado Island, Panama	Guatteria dumetorum	27171	Guatteria dumetorum	1795502	13538428			61	Altitude	Altitude	140	m	Single				140	m				Rüger, N., A. Huth, S.P. Hubbell, and R. Condit. 2011. Determinants of mortality across a tropical lowland rainforest community. Oikos 120: 1047–1056.		
Rueger	Nadja	283	Response of Tree Mortality to Light, Size and Past Growth, Barro Colorado Island, Panama	Ocotea puberula	38587	Ocotea puberula	1795571	13539118			61	Altitude	Altitude	140	m	Single				140	m				Rüger, N., A. Huth, S.P. Hubbell, and R. Condit. 2011. Determinants of mortality across a tropical lowland rainforest community. Oikos 120: 1047–1056.		
Rueger	Nadja	283	Response of Tree Mortality to Light, Size and Past Growth, Barro Colorado Island, Panama	Schizolobium parahyba	48890	Schizolobium parahyba	1795624	13539648			61	Altitude	Altitude	140	m	Single				140	m				Rüger, N., A. Huth, S.P. Hubbell, and R. Condit. 2011. Determinants of mortality across a tropical lowland rainforest community. Oikos 120: 1047–1056.		
Rueger	Nadja	283	Response of Tree Mortality to Light, Size and Past Growth, Barro Colorado Island, Panama	Virola sebifera	56628	Virola sebifera	1795667	13540078			61	Altitude	Altitude	140	m	Single				140	m				Rüger, N., A. Huth, S.P. Hubbell, and R. Condit. 2011. Determinants of mortality across a tropical lowland rainforest community. Oikos 120: 1047–1056.		
Rueger	Nadja	283	Response of Tree Mortality to Light, Size and Past Growth, Barro Colorado Island, Panama	Vochysia ferruginea	56785	Vochysia ferruginea	1795671	13540118			61	Altitude	Altitude	140	m	Single				140	m				Rüger, N., A. Huth, S.P. Hubbell, and R. Condit. 2011. Determinants of mortality across a tropical lowland rainforest community. Oikos 120: 1047–1056.		
Fernández-Méndez	Fernando	271	Traits of Species of Bajo Calima Region, Buenaventura Colombia	Inga sp1	234775	Inga	1821019	14780350			61	Altitude	Altitude 	70	m	Single				70	m				Bocanegra-Gonzalez KT, Fermandez-Mendez F, Galvis-Jimenez, JF. (in press) Determinación de la resiliencia en bosques secundarios húmedos tropicales a través de la diversidad funcional de árboles en la región del Bajo Calima, Buenaventura, Colombia. 		
Fernández-Méndez	Fernando	271	Traits of Species of Bajo Calima Region, Buenaventura Colombia	Virola sebifera Aubl.	56628	Virola sebifera	1821066	14781243			61	Altitude	Altitude 	70	m	Single				70	m				Bocanegra-Gonzalez KT, Fermandez-Mendez F, Galvis-Jimenez, JF. (in press) Determinación de la resiliencia en bosques secundarios húmedos tropicales a través de la diversidad funcional de árboles en la región del Bajo Calima, Buenaventura, Colombia. 		
Fernández-Méndez	Fernando	271	Traits of Species of Bajo Calima Region, Buenaventura Colombia	Vochysia ferruginea Mart.	56785	Vochysia ferruginea	1821068	14781281			61	Altitude	Altitude 	70	m	Single				70	m				Bocanegra-Gonzalez KT, Fermandez-Mendez F, Galvis-Jimenez, JF. (in press) Determinación de la resiliencia en bosques secundarios húmedos tropicales a través de la diversidad funcional de árboles en la región del Bajo Calima, Buenaventura, Colombia. 		
Souza	Alexandre	369	Traits and ecological strategies of 66 subtropical tree species in the Brazilian Atlantic Forest	Ocotea puberula	38587	Ocotea puberula	2518618	21037387			61	Altitude	Altitude (m)	850	m					850	m				Forgiarini, C., Souza, A.F., Longhi, S.J., Oliveira, J.M., 2015. In the lack of extreme pioneers: trait relationships and ecological strategies of 66 subtropical tree species. J. Plant Ecol. 8, 359–367. doi:10.1093/jpe/rtu028		
Pillar	Valerio	75	ECOQUA South American Plant Traits Database	Ocotea puberula Nees	38587	Ocotea puberula	925746	5295466			62	Mean annual temperature (MAT)	Temperature (annual mean)	14,5 º C	C										Muller, S. C., G. E. Overbeck, J. Pfadenhauer, and V. D. Pillar. 2007. Plant functional types of woody species related to fire disturbance in forest-grassland ecotones. Plant Ecology 189:1-14.		
Moles	Angela	28	Global Seed Mass, Plant Height Database	Inga 8333	234775	Inga	1297724	8879990			62	Mean annual temperature (MAT)	Temperature (degrees)	19	C	Single									Moles, A. T., D. S. Falster, M. R. Leishman, and M. Westoby. 2004. Small-seeded species produce more seeds per square metre of canopy per year, but not per individual per lifetime. Journal of Ecology 92:384-396.		
Moles	Angela	28	Global Seed Mass, Plant Height Database	Inga 8478	234775	Inga	1297725	8880013			62	Mean annual temperature (MAT)	Temperature (degrees)	19	C	Single									Moles, A. T., D. S. Falster, M. R. Leishman, and M. Westoby. 2004. Small-seeded species produce more seeds per square metre of canopy per year, but not per individual per lifetime. Journal of Ecology 92:384-396.		
Moles	Angela	28	Global Seed Mass, Plant Height Database	Virola michelii	56617	Virola michelii	1298193	8890310			62	Mean annual temperature (MAT)	Temperature (degrees)	25.950001	C	Single									Moles, A. T., D. S. Falster, M. R. Leishman, and M. Westoby. 2004. Small-seeded species produce more seeds per square metre of canopy per year, but not per individual per lifetime. Journal of Ecology 92:384-396.		
Moles	Angela	28	Global Seed Mass, Plant Height Database	Virola michelii	56617	Virola michelii	1298194	8890334			62	Mean annual temperature (MAT)	Temperature (degrees)	25.950001	C	Single									Moles, A. T., D. S. Falster, M. R. Leishman, and M. Westoby. 2004. Small-seeded species produce more seeds per square metre of canopy per year, but not per individual per lifetime. Journal of Ecology 92:384-396.		
Moles	Angela	28	Global Seed Mass, Plant Height Database	Inga sp2	234775	Inga	1298335	8893704			62	Mean annual temperature (MAT)	Temperature (degrees)	25.950001	C	Single									Moles, A. T., D. S. Falster, M. R. Leishman, and M. Westoby. 2004. Small-seeded species produce more seeds per square metre of canopy per year, but not per individual per lifetime. Journal of Ecology 92:384-396.		
Moles	Angela	28	Global Seed Mass, Plant Height Database	Inga sp2	234775	Inga	1298336	8893728			62	Mean annual temperature (MAT)	Temperature (degrees)	25.950001	C	Single									Moles, A. T., D. S. Falster, M. R. Leishman, and M. Westoby. 2004. Small-seeded species produce more seeds per square metre of canopy per year, but not per individual per lifetime. Journal of Ecology 92:384-396.		
Moles	Angela	28	Global Seed Mass, Plant Height Database	Inga sp3	234775	Inga	1298337	8893752			62	Mean annual temperature (MAT)	Temperature (degrees)	25.950001	C	Single									Moles, A. T., D. S. Falster, M. R. Leishman, and M. Westoby. 2004. Small-seeded species produce more seeds per square metre of canopy per year, but not per individual per lifetime. Journal of Ecology 92:384-396.		
Moles	Angela	28	Global Seed Mass, Plant Height Database	Inga sp3	234775	Inga	1298338	8893776			62	Mean annual temperature (MAT)	Temperature (degrees)	25.950001	C	Single									Moles, A. T., D. S. Falster, M. R. Leishman, and M. Westoby. 2004. Small-seeded species produce more seeds per square metre of canopy per year, but not per individual per lifetime. Journal of Ecology 92:384-396.		
Moles	Angela	28	Global Seed Mass, Plant Height Database	Ficus insipida	24851	Ficus insipida	1299382	8912529			62	Mean annual temperature (MAT)	Temperature (degrees)	25.9083	C	Single									Moles, A. T., D. S. Falster, M. R. Leishman, and M. Westoby. 2004. Small-seeded species produce more seeds per square metre of canopy per year, but not per individual per lifetime. Journal of Ecology 92:384-396.		
Moles	Angela	28	Global Seed Mass, Plant Height Database	Ficus insipida	24851	Ficus insipida	1299403	8912978			62	Mean annual temperature (MAT)	Temperature (degrees)	25.9083	C	Single									Moles, A. T., D. S. Falster, M. R. Leishman, and M. Westoby. 2004. Small-seeded species produce more seeds per square metre of canopy per year, but not per individual per lifetime. Journal of Ecology 92:384-396.		
Moles	Angela	28	Global Seed Mass, Plant Height Database	Vochysia ferruginea	56785	Vochysia ferruginea	1299408	8913074			62	Mean annual temperature (MAT)	Temperature (degrees)	25.991699	C	Single									Moles, A. T., D. S. Falster, M. R. Leishman, and M. Westoby. 2004. Small-seeded species produce more seeds per square metre of canopy per year, but not per individual per lifetime. Journal of Ecology 92:384-396.		
Moles	Angela	28	Global Seed Mass, Plant Height Database	Ficus insipida	24851	Ficus insipida	1299417	8913236			62	Mean annual temperature (MAT)	Temperature (degrees)	25.9083	C	Single									Moles, A. T., D. S. Falster, M. R. Leishman, and M. Westoby. 2004. Small-seeded species produce more seeds per square metre of canopy per year, but not per individual per lifetime. Journal of Ecology 92:384-396.		
Moles	Angela	28	Global Seed Mass, Plant Height Database	Virola sebifera	56628	Virola sebifera	1299449	8913825			62	Mean annual temperature (MAT)	Temperature (degrees)	26.9083	C	Single									Moles, A. T., D. S. Falster, M. R. Leishman, and M. Westoby. 2004. Small-seeded species produce more seeds per square metre of canopy per year, but not per individual per lifetime. Journal of Ecology 92:384-396.		
Pillar	Valerio	75	ECOQUA South American Plant Traits Database	Ocotea puberula Nees	38587	Ocotea puberula	925746	5295465			80	Mean sum of annual precipitation (PPT / MAP / TAP)	Precipitation (annual mean)	2252 mm	mm										Muller, S. C., G. E. Overbeck, J. Pfadenhauer, and V. D. Pillar. 2007. Plant functional types of woody species related to fire disturbance in forest-grassland ecotones. Plant Ecology 189:1-14.		
Moles	Angela	28	Global Seed Mass, Plant Height Database	Inga 8333	234775	Inga	1297724	8879991			80	Mean sum of annual precipitation (PPT / MAP / TAP)	Precipitation (mm)	1700.290039	mm	Single									Moles, A. T., D. S. Falster, M. R. Leishman, and M. Westoby. 2004. Small-seeded species produce more seeds per square metre of canopy per year, but not per individual per lifetime. Journal of Ecology 92:384-396.		
Moles	Angela	28	Global Seed Mass, Plant Height Database	Inga 8478	234775	Inga	1297725	8880014			80	Mean sum of annual precipitation (PPT / MAP / TAP)	Precipitation (mm)	1700.290039	mm	Single									Moles, A. T., D. S. Falster, M. R. Leishman, and M. Westoby. 2004. Small-seeded species produce more seeds per square metre of canopy per year, but not per individual per lifetime. Journal of Ecology 92:384-396.		
Moles	Angela	28	Global Seed Mass, Plant Height Database	Virola michelii	56617	Virola michelii	1298193	8890311			80	Mean sum of annual precipitation (PPT / MAP / TAP)	Precipitation (mm)	3351.919922	mm	Single									Moles, A. T., D. S. Falster, M. R. Leishman, and M. Westoby. 2004. Small-seeded species produce more seeds per square metre of canopy per year, but not per individual per lifetime. Journal of Ecology 92:384-396.		
Moles	Angela	28	Global Seed Mass, Plant Height Database	Virola michelii	56617	Virola michelii	1298194	8890335			80	Mean sum of annual precipitation (PPT / MAP / TAP)	Precipitation (mm)	3351.919922	mm	Single									Moles, A. T., D. S. Falster, M. R. Leishman, and M. Westoby. 2004. Small-seeded species produce more seeds per square metre of canopy per year, but not per individual per lifetime. Journal of Ecology 92:384-396.		
Moles	Angela	28	Global Seed Mass, Plant Height Database	Inga sp2	234775	Inga	1298335	8893705			80	Mean sum of annual precipitation (PPT / MAP / TAP)	Precipitation (mm)	3351.919922	mm	Single									Moles, A. T., D. S. Falster, M. R. Leishman, and M. Westoby. 2004. Small-seeded species produce more seeds per square metre of canopy per year, but not per individual per lifetime. Journal of Ecology 92:384-396.		
Moles	Angela	28	Global Seed Mass, Plant Height Database	Inga sp2	234775	Inga	1298336	8893729			80	Mean sum of annual precipitation (PPT / MAP / TAP)	Precipitation (mm)	3351.919922	mm	Single									Moles, A. T., D. S. Falster, M. R. Leishman, and M. Westoby. 2004. Small-seeded species produce more seeds per square metre of canopy per year, but not per individual per lifetime. Journal of Ecology 92:384-396.		
Moles	Angela	28	Global Seed Mass, Plant Height Database	Inga sp3	234775	Inga	1298337	8893753			80	Mean sum of annual precipitation (PPT / MAP / TAP)	Precipitation (mm)	3351.919922	mm	Single									Moles, A. T., D. S. Falster, M. R. Leishman, and M. Westoby. 2004. Small-seeded species produce more seeds per square metre of canopy per year, but not per individual per lifetime. Journal of Ecology 92:384-396.		
Moles	Angela	28	Global Seed Mass, Plant Height Database	Inga sp3	234775	Inga	1298338	8893777			80	Mean sum of annual precipitation (PPT / MAP / TAP)	Precipitation (mm)	3351.919922	mm	Single									Moles, A. T., D. S. Falster, M. R. Leishman, and M. Westoby. 2004. Small-seeded species produce more seeds per square metre of canopy per year, but not per individual per lifetime. Journal of Ecology 92:384-396.		
Moles	Angela	28	Global Seed Mass, Plant Height Database	Ficus insipida	24851	Ficus insipida	1299382	8912530			80	Mean sum of annual precipitation (PPT / MAP / TAP)	Precipitation (mm)	2880.459961	mm	Single									Moles, A. T., D. S. Falster, M. R. Leishman, and M. Westoby. 2004. Small-seeded species produce more seeds per square metre of canopy per year, but not per individual per lifetime. Journal of Ecology 92:384-396.		
Moles	Angela	28	Global Seed Mass, Plant Height Database	Ficus insipida	24851	Ficus insipida	1299403	8912979			80	Mean sum of annual precipitation (PPT / MAP / TAP)	Precipitation (mm)	2880.459961	mm	Single									Moles, A. T., D. S. Falster, M. R. Leishman, and M. Westoby. 2004. Small-seeded species produce more seeds per square metre of canopy per year, but not per individual per lifetime. Journal of Ecology 92:384-396.		
Moles	Angela	28	Global Seed Mass, Plant Height Database	Vochysia ferruginea	56785	Vochysia ferruginea	1299408	8913075			80	Mean sum of annual precipitation (PPT / MAP / TAP)	Precipitation (mm)	3382.330078	mm	Single									Moles, A. T., D. S. Falster, M. R. Leishman, and M. Westoby. 2004. Small-seeded species produce more seeds per square metre of canopy per year, but not per individual per lifetime. Journal of Ecology 92:384-396.		
Moles	Angela	28	Global Seed Mass, Plant Height Database	Ficus insipida	24851	Ficus insipida	1299417	8913237			80	Mean sum of annual precipitation (PPT / MAP / TAP)	Precipitation (mm)	2880.459961	mm	Single									Moles, A. T., D. S. Falster, M. R. Leishman, and M. Westoby. 2004. Small-seeded species produce more seeds per square metre of canopy per year, but not per individual per lifetime. Journal of Ecology 92:384-396.		
Moles	Angela	28	Global Seed Mass, Plant Height Database	Virola sebifera	56628	Virola sebifera	1299449	8913826			80	Mean sum of annual precipitation (PPT / MAP / TAP)	Precipitation (mm)	1615.130005	mm	Single									Moles, A. T., D. S. Falster, M. R. Leishman, and M. Westoby. 2004. Small-seeded species produce more seeds per square metre of canopy per year, but not per individual per lifetime. Journal of Ecology 92:384-396.		
Pillar	Valerio	75	ECOQUA South American Plant Traits Database	Ocotea puberula Nees	38587	Ocotea puberula	925746	5295459			112	Location Site ID	Site 	Pró-Mata Research and Nature Conservation Center (CPCN Pró-Mata), São Francisco de Paula, Rio G ...											Muller, S. C., G. E. Overbeck, J. Pfadenhauer, and V. D. Pillar. 2007. Plant functional types of woody species related to fire disturbance in forest-grassland ecotones. Plant Ecology 189:1-14.		
Liu	Udayangani	21	KEW Seed Information Database (SID)	Virola sebifera	56628	Virola sebifera	30214	740669			113	Reference / source	Reference	Howe, H.H. 1986. Seed dispersal in fruit eating birds and mammals. In: Seed Dispersal (Ed. by D ...											Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).		
Liu	Udayangani	21	KEW Seed Information Database (SID)	Vochysia guatemalensis	56787	Vochysia guatemalensis	31128	744435			113	Reference / source	Reference	Ibarra-Manríquez, G., Martínez-Ramos, M. and Oyama, K. 2001. Seedling functional types in a low ...											Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).		
Liu	Udayangani	21	KEW Seed Information Database (SID)	Heliocarpus appendiculatus	28326	Heliocarpus appendiculatus	31727	746697			113	Reference / source	Reference	Ibarra-Manríquez, G., Martínez-Ramos, M. and Oyama, K. 2001. Seedling functional types in a low ...											Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).		
Liu	Udayangani	21	KEW Seed Information Database (SID)	Ficus insipida	24851	Ficus insipida	32313	748902			113	Reference / source	Reference	Foster, R.B., Arce, J.B. and Wachter, T.S. 1986. Dispersal and the sequential plant communities ...											Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).		
Liu	Udayangani	21	KEW Seed Information Database (SID)	Ficus insipida	24851	Ficus insipida	32314	748908			113	Reference / source	Reference	Howe, H.H. 1986. Seed dispersal in fruit eating birds and mammals. In: Seed Dispersal (Ed. by D ...											Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).		
Liu	Udayangani	21	KEW Seed Information Database (SID)	Ficus glabrata	24851	Ficus insipida	32355	749097			113	Reference / source	Reference	Turner, I.M. 2001. The Ecology of Trees in the Tropical Rain Forest. Cambridge Tropical Biology ...											Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).		
Liu	Udayangani	21	KEW Seed Information Database (SID)	Inga sp.	234775	Inga	32727	750651			113	Reference / source	Reference	Foster, R.B., Arce, J.B. and Wachter, T.S. 1986. Dispersal and the sequential plant communities ...											Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).		
Liu	Udayangani	21	KEW Seed Information Database (SID)	Virola michelii	56617	Virola michelii	33140	752432			113	Reference / source	Reference	Hammond, D.S. and Brown, V.K. 1995. Seed size of woody plants in relation to disturbance, dispe ...											Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).		
Liu	Udayangani	21	KEW Seed Information Database (SID)	Virola michelii	56617	Virola michelii	33141	752438			113	Reference / source	Reference	Forget, P-M., Milleron, T., Feer, F., Henry, O. and Dubost, G. 2000. Effects of dispersal patte ...											Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).		
Pillar	Valerio	75	ECOQUA South American Plant Traits Database	Ocotea puberula Nees	38587	Ocotea puberula	925746	5295458			113	Reference / source	Fonts (Reference)	Duarte, 2007; Duarte et. al., 2007											Muller, S. C., G. E. Overbeck, J. Pfadenhauer, and V. D. Pillar. 2007. Plant functional types of woody species related to fire disturbance in forest-grassland ecotones. Plant Ecology 189:1-14.		
Liu	Udayangani	21	KEW Seed Information Database (SID)	Virola sebifera	56628	Virola sebifera	1056981	6916698			113	Reference / source	Reference	Howe, H.H. 1986. Seed dispersal in fruit eating birds and mammals. In: Seed Dispersal (Ed. by D ...											Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).		
Liu	Udayangani	21	KEW Seed Information Database (SID)	Vochysia guatemalensis	56787	Vochysia guatemalensis	1057793	6918113			113	Reference / source	Reference	Ibarra-Manríquez, G., Martínez-Ramos, M. and Oyama, K. 2001. Seedling functional types in a low ...											Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).		
Liu	Udayangani	21	KEW Seed Information Database (SID)	Heliocarpus appendiculatus	28326	Heliocarpus appendiculatus	1058259	6918896			113	Reference / source	Reference	Ibarra-Manríquez, G., Martínez-Ramos, M. and Oyama, K. 2001. Seedling functional types in a low ...											Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).		
Liu	Udayangani	21	KEW Seed Information Database (SID)	Ficus insipida	24851	Ficus insipida	1058683	6919601			113	Reference / source	Reference	Foster, R.B., Arce, J.B. and Wachter, T.S. 1986. Dispersal and the sequential plant communities ...											Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).		
Liu	Udayangani	21	KEW Seed Information Database (SID)	Ficus insipida	24851	Ficus insipida	1058684	6919603			113	Reference / source	Reference	Howe, H.H. 1986. Seed dispersal in fruit eating birds and mammals. In: Seed Dispersal (Ed. by D ...											Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).		
Liu	Udayangani	21	KEW Seed Information Database (SID)	Ficus glabrata	24851	Ficus insipida	1058720	6919664			113	Reference / source	Reference	Turner, I.M. 2001. The Ecology of Trees in the Tropical Rain Forest. Cambridge Tropical Biology ...											Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).		
Liu	Udayangani	21	KEW Seed Information Database (SID)	Inga sp.	234775	Inga	1059061	6920275			113	Reference / source	Reference	Foster, R.B., Arce, J.B. and Wachter, T.S. 1986. Dispersal and the sequential plant communities ...											Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).		
Liu	Udayangani	21	KEW Seed Information Database (SID)	Virola michelii	56617	Virola michelii	1059447	6920973			113	Reference / source	Reference	Hammond, D.S. and Brown, V.K. 1995. Seed size of woody plants in relation to disturbance, dispe ...											Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).		
Liu	Udayangani	21	KEW Seed Information Database (SID)	Virola michelii	56617	Virola michelii	1059448	6920975			113	Reference / source	Reference	Forget, P-M., Milleron, T., Feer, F., Henry, O. and Dubost, G. 2000. Effects of dispersal patte ...											Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).		
Moles	Angela	28	Global Seed Mass, Plant Height Database	Inga 8333	234775	Inga	1297724	8879971			179	Seed or diaspore (dispersal unit)	seed/diaspore	seed		Single									Moles, A. T., D. S. Falster, M. R. Leishman, and M. Westoby. 2004. Small-seeded species produce more seeds per square metre of canopy per year, but not per individual per lifetime. Journal of Ecology 92:384-396.		
Moles	Angela	28	Global Seed Mass, Plant Height Database	Inga 8478	234775	Inga	1297725	8879994			179	Seed or diaspore (dispersal unit)	seed/diaspore	seed		Single									Moles, A. T., D. S. Falster, M. R. Leishman, and M. Westoby. 2004. Small-seeded species produce more seeds per square metre of canopy per year, but not per individual per lifetime. Journal of Ecology 92:384-396.		
Moles	Angela	28	Global Seed Mass, Plant Height Database	Virola michelii	56617	Virola michelii	1298193	8890290			179	Seed or diaspore (dispersal unit)	seed/diaspore	seed		Single									Moles, A. T., D. S. Falster, M. R. Leishman, and M. Westoby. 2004. Small-seeded species produce more seeds per square metre of canopy per year, but not per individual per lifetime. Journal of Ecology 92:384-396.		
Moles	Angela	28	Global Seed Mass, Plant Height Database	Virola michelii	56617	Virola michelii	1298194	8890314			179	Seed or diaspore (dispersal unit)	seed/diaspore	seed		Single									Moles, A. T., D. S. Falster, M. R. Leishman, and M. Westoby. 2004. Small-seeded species produce more seeds per square metre of canopy per year, but not per individual per lifetime. Journal of Ecology 92:384-396.		
Moles	Angela	28	Global Seed Mass, Plant Height Database	Inga sp2	234775	Inga	1298335	8893684			179	Seed or diaspore (dispersal unit)	seed/diaspore	seed		Single									Moles, A. T., D. S. Falster, M. R. Leishman, and M. Westoby. 2004. Small-seeded species produce more seeds per square metre of canopy per year, but not per individual per lifetime. Journal of Ecology 92:384-396.		
Moles	Angela	28	Global Seed Mass, Plant Height Database	Inga sp2	234775	Inga	1298336	8893708			179	Seed or diaspore (dispersal unit)	seed/diaspore	seed		Single									Moles, A. T., D. S. Falster, M. R. Leishman, and M. Westoby. 2004. Small-seeded species produce more seeds per square metre of canopy per year, but not per individual per lifetime. Journal of Ecology 92:384-396.		
Moles	Angela	28	Global Seed Mass, Plant Height Database	Inga sp3	234775	Inga	1298337	8893732			179	Seed or diaspore (dispersal unit)	seed/diaspore	seed		Single									Moles, A. T., D. S. Falster, M. R. Leishman, and M. Westoby. 2004. Small-seeded species produce more seeds per square metre of canopy per year, but not per individual per lifetime. Journal of Ecology 92:384-396.		
Moles	Angela	28	Global Seed Mass, Plant Height Database	Inga sp3	234775	Inga	1298338	8893756			179	Seed or diaspore (dispersal unit)	seed/diaspore	seed		Single									Moles, A. T., D. S. Falster, M. R. Leishman, and M. Westoby. 2004. Small-seeded species produce more seeds per square metre of canopy per year, but not per individual per lifetime. Journal of Ecology 92:384-396.		
Moles	Angela	28	Global Seed Mass, Plant Height Database	Ficus insipida	24851	Ficus insipida	1299382	8912512			179	Seed or diaspore (dispersal unit)	seed/diaspore	seed		Single									Moles, A. T., D. S. Falster, M. R. Leishman, and M. Westoby. 2004. Small-seeded species produce more seeds per square metre of canopy per year, but not per individual per lifetime. Journal of Ecology 92:384-396.		
